drugName,smilesString
E-7010,COC1=CC=C(C=C1)S(=O)(=O)NC2=C(N=CC=C2)NC3=CC=C(C=C3)O
Vinflunine,CCC12C=CCN3C1C4(CC3)C(C(C2OC(=O)C)(C(=O)OC)O)N(C5=CC(=C(C=C45)C6(CC7CC(CN(C7)CC8=C6NC9=CC=CC=C89)C(C)(F)F)C(=O)OC)OC)C
VINBLASTINE SULFATE,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O.OS(=O)(=O)O
XRP-44X,CC1=NN(C(=C1)C(=O)N2CCN(CC2)C3=CC(=CC=C3)Cl)C4=CC=CC=C4
Ombrabulin,COC1=C(C=C(C=C1)C=CC2=CC(=C(C(=C2)OC)OC)OC)NC(=O)C(CO)N
Nocodazole,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CS3
Noscapine,CN1CCC2=CC3=C(C(=C2C1C4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OC)OCO3
Eribulin mesylate,CC1CC2CCC3C(=C)CC(O3)CCC45CC6C(O4)C7C(O6)C(O5)C8C(O7)CCC(O8)CC(=O)CC9C(CC(C1=C)O2)OC(C9OC)CC(CN)O.CS(=O)(=O)O
Ixabepilone,CC1CCCC2(C(O2)CC(NC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C)C
Cevipabulin,CC(C(F)(F)F)NC1=C(C(=NC2=NC=NN12)Cl)C3=C(C=C(C=C3F)OCCCNC)F
Monastrol,CCOC(=O)C1=C(NC(=S)NC1C2=CC(=CC=C2)O)C
AZ-82,CCCC1=C(SC(=C1)C(=O)NC(CC2=CN=C(C=C2)C3=CC(=CC=C3)OC(F)(F)F)C(=O)NC4CCNC4)C
ARQ-621,C#CCC(C1=NC2=C(C=CC(=C2)Cl)C(=O)N1NC3=CC=CC=C3)N(CCCN)C(=O)C4=C(C(=CC=C4)Cl)F
SB-743921,CC1=CC=C(C=C1)C(=O)N(CCCN)C(C2=C(C(=O)C3=C(O2)C=C(C=C3)Cl)CC4=CC=CC=C4)C(C)C
Filanesib,CN(C(=O)N1C(SC(=N1)C2=C(C=CC(=C2)F)F)(CCCN)C3=CC=CC=C3)OC
EMD-534085,CN(C)CCNC(=O)NCC1CCC2C(NC3=C(C2O1)C=C(C=C3)C(F)(F)F)C4=CC=CC=C4
Litronesib,CCNCCS(=O)(=O)NCC1(N(N=C(S1)NC(=O)C(C)(C)C)C(=O)C(C)(C)C)C2=CC=CC=C2
GSK-923295,CC(C)OC1=C(C=C(C=C1)C(=O)NC(CC2=CC=C(C=C2)C3=CN4C=CC=C(C4=N3)C(C)O)CNC(=O)CN(C)C)Cl
S-Trityl-L-cysteine,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)SCC(C(=O)O)N
Novobiocin sodium,CC1=C(C=CC2=C1OC(=O)C(=C2O)NC(=O)C3=CC(=C(C=C3)[O-])CC=C(C)C)OC4C(C(C(C(O4)(C)C)OC)OC(=O)N)O.[Na+]
Tanespimycin,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C(=C(C1)C2=O)NCC=C)C)OC)OC(=O)N)C)C)O)OC
Tripterin,CC1=C(C(=O)C=C2C1=CC=C3C2(CCC4(C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C)O
CUDC-305,CC(C)(C)CNCCN1C2=C(C(=NC=C2)N)N=C1SC3=CC4=C(C=C3N(C)C)OCO4
TAS-116,CCC1=C(C=CC(=C1)C(=O)N)N2C3=NC=CC(=C3C(=N2)C(C)C)N4C=C(N=C4)C5=CN(N=C5)C
PU-WS-13,CC(C)NCCCN1C2=C(C(=NC=N2)N)N=C1SC3=CC(=CC(=C3)Cl)Cl
XL-888,CCC(C)NC1=CC(=C(C=C1C(=O)N)C)C(=O)NC2CC3CCC(C2)N3C4=NC=C(C=C4)C(=O)C5CC5
VER-82576,CCNC(=O)C1=CC2=C(N=C(N=C2S1)N)C3=CC(=C(C=C3Cl)Cl)OCCN4CCCC4
SNX-2112,CC1(CC2=C(C(=O)C1)C(=NN2C3=CC(=C(C=C3)C(=O)N)NC4CCC(CC4)O)C(F)(F)F)C
Geldanamycin,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C(=C(C1)C2=O)OC)C)OC)OC(=O)N)C)C)O)OC
HSP-990,CC1=NC(=NC2=C1C(=O)NC(C2)C3=C(C=C(C=C3)F)C4=NC(=CC=C4)OC)N
Onalespib,CC(C)C1=C(C=C(C(=C1)C(=O)N2CC3=C(C2)C=C(C=C3)CN4CCN(CC4)C)O)O
Ganetespib (STA-9090),CC(C)C1=C(C=C(C(=C1)C2=NNC(=O)N2C3=CC4=C(C=C3)N(C=C4)C)O)O
KW-2478,CCC1=C(C=C(C(=C1CC(=O)N(CCOC)CCOC)C(=O)C2=CC(=C(C=C2)OCCN3CCOCC3)OC)O)O.Cl
SNX-5422,CC1(CC2=C(C(=O)C1)C(=NN2C3=CC(=C(C=C3)C(=O)N)NC4CCC(CC4)OC(=O)CN)C(F)(F)F)C.CS(=O)(=O)O
Retaspimycin Hydrochloride,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=C(C(=C2O)C1)NCC=C)O)C)OC)OC(=O)N)C)C)O)OC.Cl
CCT251236,CC1=C(C=C(C=C1)NC(=O)C2=CC3=C(C=C2)OCCO3)NC(=O)C4=CC5=C(C=C4)N=C(C=C5)OCCN6CCCC6
Calpeptin,CCCCC(C=O)NC(=O)C(CC(C)C)NC(=O)OCC1=CC=CC=C1
MG-132,CC(C)CC(C=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)OCC1=CC=CC=C1
Ixazomib citrate,B1(OC(=O)C(O1)(CC(=O)O)CC(=O)O)C(CC(C)C)NC(=O)CNC(=O)C2=C(C=CC(=C2)Cl)Cl
Oprozomib,CC1=NC=C(S1)C(=O)NC(COC)C(=O)NC(COC)C(=O)NC(CC2=CC=CC=C2)C(=O)C3(CO3)C
MG-115,CCCC(C=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)OCC1=CC=CC=C1
Delanzomib,B(C(CC(C)C)NC(=O)C(C(C)O)NC(=O)C1=CC=CC(=N1)C2=CC=CC=C2)(O)O
MLN-4924,C1CC2=CC=CC=C2C1NC3=NC=NC4=C3C=CN4C5CC(C(C5)O)COS(=O)(=O)N
ML-323,CC1=CN=C(N=C1NCC2=CC=C(C=C2)N3C=CN=N3)C4=CC=CC=C4C(C)C
ML-364,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CC(=C2)C(F)(F)F)C(=O)NC3=NC(=CS3)C4=CC=CC=C4
VLX-1570,C=CC(=O)N1CCC(=CC2=CC(=C(C=C2)F)[N+](=O)[O-])C(=O)C(=CC3=CC(=C(C=C3)F)[N+](=O)[O-])C1
Spautin-1,C1=CC(=CC=C1CNC2=NC=NC3=C2C=C(C=C3)F)F
MLN-7243,C1C(C(C(C1NC2=CC=NC3=CC(=NN23)C4=CC(=CC=C4)SC(F)(F)F)O)O)COS(=O)(=O)N
ML323,CC1=CN=C(N=C1NCC2=CC=C(C=C2)N3C=CN=N3)C4=CC=CC=C4C(C)C
Probucol,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C
Camostat,CN(C)C(=O)COC(=O)CC1=CC=C(C=C1)OC(=O)C2=CC=C(C=C2)N=C(N)N
PMSF,C1=CC=C(C=C1)CS(=O)(=O)F
ML226,CCC1CCCCN1C(=O)N2N=CC(=N2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O
TPCK,CC1=CC=C(C=C1)S(=O)(=O)NC(CC2=CC=CC=C2)C(=O)CCl
Amastatin,CC(C)CC(C(C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(CC(=O)O)C(=O)O)O)N
Doxycycline,CC1C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O
Lactobionic acid,C(C1C(C(C(C(O1)OC(C(CO)O)C(C(C(=O)O)O)O)O)O)O)O
ONO-4817,CCOCOCC(CC(C)C(=O)NO)NC(=O)C1=CC=C(C=C1)OC2=CC=CC=C2
Batimastat,CC(C)CC(C(CSC1=CC=CS1)C(=O)NO)C(=O)NC(CC2=CC=CC=C2)C(=O)NC
Marimastat,CC(C)CC(C(C(=O)NO)O)C(=O)NC(C(=O)NC)C(C)(C)C
Aderbasib,COC(=O)N1CC2(CC2)CC(C1C(=O)N3CCN(CC3)C4=CC=CC=C4)C(=O)NO
XL-784,COCCOC(=O)N1CCN(C(C1)C(=O)N[O-])S(=O)(=O)C2=CC(=C(C(=C2)F)OC3=CC=C(C=C3)Cl)F.COCCOC(=O)N1CCN(C(C1)C(=O)N[O-])S(=O)(=O)C2=CC(=C(C(=C2)F)OC3=CC=C(C=C3)Cl)F.[Mg+2]
GM-1489,CC(C)CC(CC(=O)O)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(C)C3=CC=CC=C3
"Ilomastat (GM6001, Galardin)",CC(C)CC(CC(=O)NO)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC
CTS-1027,C1COCCC1(CS(=O)(=O)C2=CC=C(C=C2)OC3=CC=C(C=C3)Cl)C(=O)NO
CL-82198,C1COCCN1CCCCNC(=O)C2=CC3=CC=CC=C3O2
SB-3CT,C1C(S1)CS(=O)(=O)C2=CC=C(C=C2)OC3=CC=CC=C3
Incyclinide,C1C2CC3=C(C(=CC=C3)O)C(=C2C(=O)C4(C1CC(=O)C(=C4O)C(=O)N)O)O
Abametapir,CC1=CN=C(C=C1)C2=NC=C(C=C2)C
LTX-315,C1=CC=C(C=C1)C(C2=CC=CC=C2)C(C(=O)NC(CCCCN)C(=O)N)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(CC5=CNC6=CC=CC=C65)NC(=O)C(CC7=CNC8=CC=CC=C87)NC(=O)C(CCCCN)NC(=O)C(CCCCN)N
Tasquinimod,CN1C2=C(C(=CC=C2)OC)C(=C(C1=O)C(=O)N(C)C3=CC=C(C=C3)C(F)(F)F)O
Pepstatin,CC(C)CC(C(CC(=O)O)O)NC(=O)C(C)NC(=O)CC(C(CC(C)C)NC(=O)C(C(C)C)NC(=O)C(C(C)C)NC(=O)CC(C)C)O
Thiabendazole,C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3
Nitroxoline,C1=CC2=C(C=CC(=C2N=C1)O)[N+](=O)[O-]
Silybin,COC1=C(C=CC(=C1)C2C(OC3=C(O2)C=C(C=C3)C4C(C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O
Zosuquidar trihydrochloride,C1CN(CCN1CC(COC2=CC=CC3=C2C=CC=N3)O)C4C5=CC=CC=C5C6C(C6(F)F)C7=CC=CC=C47.Cl.Cl.Cl
Tariquidar,COC1=C(C=C2CN(CCC2=C1)CCC3=CC=C(C=C3)NC(=O)C4=CC(=C(C=C4NC(=O)C5=CC6=CC=CC=C6N=C5)OC)OC)OC
Cinchonine dihydrochloride,C=CC1CN2CCC1CC2C(C3=CC=NC4=CC=CC=C34)O.Cl.Cl
Valspodar,CC=CCC(C)C(=O)C1C(=O)NC(C(=O)N(CC(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N1C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C)C(C)C
HM-30181,COC1=C(C=C2CN(CCC2=C1)CCC3=CC=C(C=C3)N4N=C(N=N4)C5=CC(=C(C=C5NC(=O)C6=CC(=O)C7=CC=CC=C7O6)OC)OC)OC
NMP,CN1CCCC1=O
NSC-23925,COC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(C4CCCCN4)O.Cl.Cl
Sulindac,CC1=C(C2=C(C1=CC3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O
Vancomycin hydrochloride,CC1C(C(CC(O1)OC2C(C(C(OC2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)C(C(C(=O)NC(C(=O)NC5C(=O)NC7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9C(NC(=O)C(C(C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)O)O)CC(=O)N)NC(=O)C(CC(C)C)NC)O)Cl)CO)O)O)(C)N)O.Cl
Bleomycin sulfate,CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O.OS(=O)(=O)[O-]
Teicoplanin,CCCCCCCCCC(=O)NC1C(C(C(OC1OC2=C3C=C4C=C2OC5=C(C=C(C=C5)C(C6C(=O)NC(C7=CC(=CC(=C7C8=C(C=CC(=C8)C(C(=O)N6)NC(=O)C4NC(=O)C9C1=CC(=CC(=C1)O)OC1=C(C=CC(=C1)C(C(=O)NC(CC1=CC(=C(O3)C=C1)Cl)C(=O)N9)N)O)O)OC1C(C(C(C(O1)CO)O)O)O)O)C(=O)O)OC1C(C(C(C(O1)CO)O)O)NC(=O)C)Cl)CO)O)O
Tigecycline,CC(C)(C)NCC(=O)NC1=C(C2=C(CC3CC4C(C(=O)C(=C(C4(C(=O)C3=C2O)O)O)C(=O)N)N(C)C)C(=C1)N(C)C)O
DMEP,COCCOC(=O)C1=CC=CC=C1C(=O)OCCOC
Terameprocol,CC(CC1=CC(=C(C=C1)OC)OC)C(C)CC2=CC(=C(C=C2)OC)OC
Mitotane,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl
Echinomycin,CC1C(=O)N(C2CSC(C(C(=O)N(C(C(=O)OCC(C(=O)N1)NC(=O)C3=NC4=CC=CC=C4N=C3)C(C)C)C)N(C(=O)C(NC(=O)C(COC(=O)C(N(C2=O)C)C(C)C)NC(=O)C5=NC6=CC=CC=C6N=C5)C)C)SC)C
Selinexor,C1=CN=C(C=N1)NNC(=O)C=CN2C=NC(=N2)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F
KPT-276,C1C(CN1C(=O)C=CN2C=NC(=N2)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)(F)F
Verdinexor,C1=CC=NC(=C1)NNC(=O)C=CN2C=NC(=N2)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F
Eltanexor,C1=C(C=C(C=C1C(F)(F)F)C(F)(F)F)C2=NN(C=N2)C=C(C3=CN=CN=C3)C(=O)N
Leptomycin B,CCC(=CC(C)CC=CC(=CC(C)C(=O)C(C)C(C(C)CC(=CC(=O)O)C)O)C)C=CC1C(C=CC(=O)O1)C
YM-511,C1=CC(=CC=C1CN(C2=CC=C(C=C2)C#N)N3C=NN=C3)Br
Miconazole nitrate,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl.[N+](=O)(O)[O-]
Fadrozole,C1CC(N2C=NC=C2C1)C3=CC=C(C=C3)C#N
Ketoconazole,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl
Formestane,CC12CCC(=O)C(=C1CCC3C2CCC4(C3CCC4=O)C)O
Anastrozole,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N
Exemestane,CC12CCC3C(C1CCC2=O)CC(=C)C4=CC(=O)C=CC34C
BX-471,CC1CN(CCN1C(=O)COC2=C(C=C(C=C2)Cl)NC(=O)N)CC3=CC=C(C=C3)F
MK-0812,CC(C)C1(CCC(C1)NC2CCOCC2OC)C(=O)N3CCC4=NC=C(C=C4C3)C(F)(F)F.C(CC(=O)O)C(=O)O
INCB8761 (PF-4136309),C1CC(CCC1NC2CCN(C2)C(=O)CNC(=O)C3=CC(=CC=C3)C(F)(F)F)(C4=NC=C(C=C4)C5=NC=CC=N5)O
Vicriviroc (SCH-417690),CC1CN(CCN1C(COC)C2=CC=C(C=C2)C(F)(F)F)C3(CCN(CC3)C(=O)C4=C(N=CN=C4C)C)C
AZD-8797,CC(C)CC(CO)NC1=NC(=NC2=C1SC(=N2)N)SC(C)C3=CC=CC=C3
Reparixin,CC(C)CC1=CC=C(C=C1)C(C)C(=O)NS(=O)(=O)C
Danirixin,CC1=C(C=CC=C1F)NC(=O)NC2=C(C(=C(C=C2)Cl)S(=O)(=O)C3CCCNC3)O
NBI-74330,CCOC1=CC=C(C=C1)N2C(=O)C3=C(N=CC=C3)N=C2C(C)N(CC4=CN=CC=C4)C(=O)CC5=CC(=C(C=C5)F)C(F)(F)F
AMD-3465,C1CNCCNCCCN(CCNC1)CC2=CC=C(C=C2)CNCC3=CC=CC=N3
Plerixafor hydrochloride,C1CNCCNCCCN(CCNC1)CC2=CC=C(C=C2)CN3CCCNCCNCCCNCC3.Cl.Cl.Cl.Cl.Cl.Cl.Cl.Cl
Celsentri (Maraviroc),CC1=NN=C(N1C2CC3CCC(C2)N3CCC(C4=CC=CC=C4)NC(=O)C5CCC(CC5)(F)F)C(C)C
UNBS-5162,CN(C)CCN1C(=O)C2=CC=CC3=CC(=CC(=C32)C1=O)NC(=O)N
KL001,CS(=O)(=O)N(CC1=CC=CO1)CC(CN2C3=CC=CC=C3C4=CC=CC=C42)O
Baicalein,C1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)O)O)O
Avasimibe,CC(C)C1=C(C(=CC=C1)C(C)C)OS(=O)(=O)NC(=O)CC2=C(C=C(C=C2C(C)C)C(C)C)C(C)C
Seviteronel,CC(C)C(C1=CC2=CC(=C(C=C2C=C1)OC(F)F)OC(F)F)(C3=NNN=C3)O
Morin hydrate,C1=CC(=C(C=C1O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O.O
Myricetin,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
Olanzapine (LY-170053),CC1=CC2=C(S1)NC3=CC=CC=C3N=C2N4CCN(CC4)C
Isoniazid,C1=CN=CC=C1C(=O)NN
Methoxsalen,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2
Tranylcypromine,C1C(C1N)C2=CC=CC=C2
Quinidine,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O
Taselisib (GDC-0032),CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)C(C)(C)C(=O)N)C(C)C
Bepridil,CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3
Ranolazine,CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CC(COC3=CC=CC=C3OC)O
Acetaminophen,CC(=O)NC1=CC=C(C=C1)O
Valdecoxib,CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N
Parecoxib sodium,CCC(=O)[N-]S(=O)(=O)C1=CC=C(C=C1)C2=C(ON=C2C3=CC=CC=C3)C.[Na+]
Liarozole,C1=CC(=CC(=C1)Cl)C(C2=CC3=C(C=C2)N=CN3)N4C=CN=C4
ThioTEPA,C1CN1P(=S)(N2CC2)N3CC3
Talarozole (R enantiomer),CCC(CC)C(C1=CC=C(C=C1)NC2=NC3=CC=CC=C3S2)N4C=NC=N4
Bay-65-1942 hydrochloride,C1CC(CNC1)C2=CC(=NC3=C2COC(=O)N3)C4=C(C=CC=C4OCC5CC5)O
LF3,C1CN(CCN1CC=CC2=CC=CC=C2)C(=S)NC3=CC=C(C=C3)S(=O)(=O)N
PNU-74654,CC1=CC=C(O1)C=NNC(=O)C2=CC=CC=C2OC3=CC=CC=C3
KY-02111,COC1=C(C=C(C=C1)CCC(=O)NC2=NC3=C(S2)C=C(C=C3)Cl)OC
WAY-262611,C1CN(CCC1CN)C2=NC=CC(=N2)C3=CC4=CC=CC=C4C=C3
GNF-6231,CC1=C(N=CC(=C1)CC(=O)NC2=NC=C(C=C2)N3CCN(CC3)C(=O)C)C4=CC(=NC=C4)F
IWP-2,CC1=CC2=C(C=C1)N=C(S2)NC(=O)CSC3=NC4=C(C(=O)N3C5=CC=CC=C5)SCC4
LGK-974,CC1=C(N=CC(=C1)CC(=O)NC2=NC=C(C=C2)C3=NC=CN=C3)C4=CC(=NC=C4)C
Apresoline,C1=CC=C2C(=C1)C=NN=C2NN
MK-4101,CN1C(=NN=C1C23CCC(CC2)(CC3)C4=NOC(=N4)C5CC(C5)(F)F)C6=CC=CC=C6C(F)(F)F
BMS-833923,CC1=C(C=C(C=C1)CNC)NC(=O)C2=CC=C(C=C2)NC3=NC4=CC=CC=C4C(=N3)C5=CC=CC=C5
PF-5274857,CC1=CC(=C(N=C1)C2=CC(=NC=C2Cl)N3CCN(CC3)C(=O)CCS(=O)(=O)C)C
HPI-1,CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC=CC=C3OC)C4=CC(=CC=C4)O)C(=O)OCCOC
SAG,CNC1CCC(CC1)N(CC2=CC=CC(=C2)C3=CC=NC=C3)C(=O)C4=C(C5=CC=CC=C5S4)Cl
NSC-75503,C1=CN=CC=C1C2=C(SC(=C2C3=CC=NC=C3)C4=CC=NC=C4)C5=CC=NC=C5
Glasdegib,CN1CCC(CC1C2=NC3=CC=CC=C3N2)NC(=O)NC4=CC=C(C=C4)C#N
Patidegib,CC1CC2C(C(C3(O2)CCC4C5CCC6CC(CCC6(C5CC4=C(C3)C)C)NS(=O)(=O)C)C)NC1
TAK-441,CCC1=CC2=C(C(=C(N2C)C(=O)NC3CCN(CC3)C(=O)CO)OCC(F)(F)F)C(=O)N1CC(=O)C4=CC=CC=C4
Robotnikinin,C1CC(=O)OC(CNC(=O)C(CC=C1)CC(=O)NCC2=CC=C(C=C2)Cl)C3=CC=CC=C3
MRT-83,CC1=C(C=C(C=C1)N=C(N)NC(=O)C2=CC(=C(C(=C2)OC)OC)OC)NC(=O)C3=CC=C(C=C3)C4=CC=CC=C4
GANT-61,CN(C)C1=CC=CC=C1CN2CCCN(C2C3=CC=NC=C3)CC4=CC=CC=C4N(C)C
Tranilast,COC1=C(C=C(C=C1)C=CC(=O)NC2=CC=CC=C2C(=O)O)OC
Andrographolide,CC12CCC(C(C1CCC(=C)C2CC=C3C(COC3=O)O)(C)CO)O
Atractylenolide I,CC1=C2CC3C(=C)CCCC3(C=C2OC1=O)C
Pomalidomide,C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C(=CC=C3)N
Thalidomide,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O
Tanshinone IIA,CC1=COC2=C1C(=O)C(=O)C3=C2C=CC4=C3CCCC4(C)C
Avadomide,CC1=NC2=C(C(=CC=C2)N)C(=O)N1C3CCC(=O)NC3=O
Roquinimex,CN1C2=CC=CC=C2C(=C(C1=O)C(=O)N(C)C3=CC=CC=C3)O
Pipequaline,C1CNCCC1CCC2=CC(=NC3=CC=CC=C32)C4=CC=CC=C4
CP-456773,CC(C)(C1=COC(=C1)S(=O)(=O)NC(=O)NC2=C3CCCC3=CC4=C2CCC4)O
CC-885,CC1=C(C=C(C=C1)NC(=O)NCC2=CC3=C(C=C2)C(=O)N(C3)C4CCC(=O)NC4=O)Cl
Methylrosaniline chloride,CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C.[Cl-]
Bioymifi,C1=CC(=CC=C1N2C(=O)C(=CC3=CC=C(O3)C4=CC5=C(C=C4)C(=O)NC5=O)SC2=N)Br
Purmorphamine,C1CCC(CC1)N2C=NC3=C2N=C(N=C3NC4=CC=C(C=C4)N5CCOCC5)OC6=CC=CC7=CC=CC=C76
IDE-2,C1CCC(=NNC(=O)CCCCCC(=O)O)C1
KHS-101,CC(C)CNC1=NC(=NC=C1)NCC2=CSC(=N2)C3=CC=CC=C3.Cl
Stauprimide,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)C(=O)NC6=O)N(C)C(=O)C9=CC=CC=C9)OC
(-)-Indolactam V,CC(C)C1C(=O)NC(CC2=CNC3=C2C(=CC=C3)N1C)CO
Nirogacestat,CCCC(C(=O)NC1=CN(C=N1)C(C)(C)CNCC(C)(C)C)NC2CCC3=CC(=CC(=C3C2)F)F
Avagacestat,C1=CC(=CC=C1S(=O)(=O)N(CC2=C(C=C(C=C2)C3=NOC=N3)F)C(CCC(F)(F)F)C(=O)N)Cl
Semagacestat,CC(C)C(C(=O)NC(C)C(=O)NC1C2=CC=CC=C2CCN(C1=O)C)O
LY-411575,CC(C(=O)NC1C2=CC=CC=C2C3=CC=CC=C3N(C1=O)C)NC(=O)C(C4=CC(=CC(=C4)F)F)O
BMS-299897,CC(C1=C(C=C(C=C1)F)CCCC(=O)O)N(C2=C(C=CC(=C2)F)F)S(=O)(=O)C3=CC=C(C=C3)Cl
LY-2886721,C1C2CSC(=NC2(CO1)C3=C(C=CC(=C3)NC(=O)C4=NC=C(C=C4)F)F)N
LY-2811376,CC1(CCSC(=N1)N)C2=C(C=C(C(=C2)C3=CN=CN=C3)F)F
LY-3314814,CC#CC1=CC(=CN=C1)C2=CC3=C(CC4(C35N=C(C(=N5)N)C)CCC(CC4)OC)C=C2
MK-8931,CC1(CS(=O)(=O)N(C(=N1)N)C)C2=C(C=CC(=C2)NC(=O)C3=NC=C(C=C3)F)F
Crenigacestat,CC(C(=O)NC1C2=CC=CC=C2C3=C(N=CC=C3)N(C1=O)CCO)NC(=O)CCC(F)(F)F
BMS-906024,CN1C2=CC=CC=C2C(=NC(C1=O)NC(=O)C(CCC(F)(F)F)C(CCC(F)(F)F)C(=O)N)C3=CC=CC=C3
BMS-983970,C1CC1CC(C(CCC(F)(F)F)C(=O)NC2C(=O)NC3=C(C=CC=C3F)C(=N2)C4=CC=CC=C4)C(=O)N
PF-05175157,CC1=NC2=C(N1)C=C(C=C2)C(=O)N3CCC4(CC3)CC5=C(C(=O)C4)N(N=C5)C(C)C
Tolrestat,CN(CC(=O)O)C(=S)C1=CC=CC2=C1C=CC(=C2C(F)(F)F)OC
Ellagic acid,C1=C2C3=C(C(=C1O)O)OC(=O)C4=CC(=C(C(=C43)OC2=O)O)O
Epalrestat,CC(=CC1=CC=CC=C1)C=C2C(=O)N(C(=S)S2)CC(=O)O
KDS-4103,C1CCC(CC1)NC(=O)OC2=CC=CC(=C2)C3=CC(=CC=C3)C(=O)N
PF-04457845,C1CN(CCC1=CC2=CC(=CC=C2)OC3=NC=C(C=C3)C(F)(F)F)C(=O)NC4=NN=CC=C4
JNJ-42165279,C1CN(CCN1CC2=CC3=C(C=C2)OC(O3)(F)F)C(=O)NC4=C(C=CN=C4)Cl
GSK-2194069,C1CC1C(=O)N2CCC(C2)CC3=NNC(=O)N3C4=CC=C(C=C4)C5=CC6=C(C=C5)OC=C6
Pyrazinamide,C1=CN=C(C=N1)C(=O)N
Orlistat,CCCCCCCCCCCC(CC1C(C(=O)O1)CCCCCC)OC(=O)C(CC(C)C)NC=O
