drugName,smilesString
gw3965 hcl,C1=CC=C(C=C1)C(CN(CCCOC2=CC=CC(=C2)CC(=O)O)CC3=C(C(=CC=C3)C(F)(F)F)Cl)C4=CC=CC=C4.Cl
amiodarone,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I
ncgc00346664-01,CC12CC3(C4CC1(C4(C(O2)O3)COC(=O)C5=CC=CC=C5)OC6C(C(C(C(O6)CO)O)O)O)O
pp1,CC1=CC=C(C=C1)C2=NN(C3=NC=NC(=C23)N)C(C)(C)C
sodium 4-aminosalicylate,C1=CC(=C(C=C1N)O)C(=O)[O-].[Na+]
bix 02188,CN(C)CC1=CC(=CC=C1)N=C(C2=CC=CC=C2)C3=C(NC4=C3C=CC(=C4)C(=O)N)O
propafenone hcl,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O.Cl
jzl195,C1CN(CCN1CC2=CC(=CC=C2)OC3=CC=CC=C3)C(=O)OC4=CC=C(C=C4)[N+](=O)[O-]
inolitazone,CC1=CC(=CC(=C1N)C)OC2=CC3=C(C=C2)N=C(N3C)COC4=CC=C(C=C4)CC5C(=O)NC(=O)S5
bay1125976,C1CC(C1)(C2=CC=C(C=C2)C3=C(N4C(=N3)C=CC(=N4)C(=O)N)C5=CC=CC=C5)N
otilonium,CCCCCCCCOC1=CC=CC=C1C(=O)NC2=CC=C(C=C2)C(=O)OCC[N+](C)(CC)CC
chembl2141387,CN1CCN(CC1)C2=NC3=CC=CC=C3C(=N2)C4C(C(=O)NC4=O)C5=CNC6=CC=CC=C65
carbamazepine,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N
uprosertib,CN1C(=C(C=N1)Cl)C2=C(OC(=C2)C(=O)NC(CC3=CC(=C(C=C3)F)F)CN)Cl
ncgc00181131-02,CC1CCCC2(C(O2)CC(OC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C)C
nifedipine,CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC
180083-23-2,CC1=C(C=CC(=C1)C2=NOC(=N2)C)C3=CC=C(C=C3)C(=O)N4CCC5=CC6=C(C=C54)C7(CCN(CC7)C)CO6
dropropizine,C1CN(CCN1CC(CO)O)C2=CC=CC=C2
wz811,C1=CC=NC(=C1)NCC2=CC=C(C=C2)CNC3=CC=CC=N3
chembl1408258,CC1=CC(=C(N1C2=CC=CC=C2)C)C3=NN=C4N3CCCCC4
gsk481,CN1C2=CC=CC=C2OCC(C1=O)NC(=O)C3=NOC(=C3)CC4=CC=CC=C4
130332-27-3,CC(CC1=CNC2=CC=CC=C21)(C(=O)NCC(C3=CC=CC=C3)NC(=O)CCC(=O)O)NC(=O)OC4C5CC6CC(C5)CC4C6
bazedoxifene hcl,CC1=C(N(C2=C1C=C(C=C2)O)CC3=CC=C(C=C3)OCCN4CCCCCC4)C5=CC=C(C=C5)O.Cl
benzoic acid,C1=CC=C(C=C1)C(=O)O
talc,O.O=[Mg].O=[Mg].O=[Mg].O=[Si]=O.O=[Si]=O.O=[Si]=O.O=[Si]=O
chembl2144205,CN1CCN(CC1)C2=CC=C(C=C2)C3=NC4=CC(=C(C=C4C(=N3)NCCN5CCOCC5)OC)OC
ticarcillin sodium,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CSC=C3)C(=O)[O-])C(=O)[O-])C.[Na+].[Na+]
olsalazine sodium,C1=CC(=C(C=C1N=NC2=CC(=C(C=C2)[O-])C(=O)O)C(=O)O)[O-].[Na+].[Na+]
121268-17-5,C(CC(O)(P(=O)(O)O)P(=O)(O)[O-])CN.O.O.O.[Na+]
methscopolamine,C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4)C
sodium ascorbate,C(C(C1C(=C(C(=O)O1)O)[O-])O)O.[Na+]
meclizine,CC1=CC(=CC=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl
silibinin,COC1=C(C=CC(=C1)C2C(OC3=C(O2)C=C(C=C3)C4C(C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O
chembl3322515,CC1=CCCC2(C(O2)C3C(CC1)C(=C)C(=O)O3)C
ly2090314,C1CCN(CC1)C(=O)N2CCN3C=C(C4=CC(=CC(=C43)C2)F)C5=C(C(=O)NC5=O)C6=CN=C7N6C=CC=C7
l-ascorbyl 6-palmitate,CCCCCCCCCCCCCCCC(=O)OCC(C1C(=C(C(=O)O1)O)O)O
schembl1614292,CC(C#CC1=CC2=C(CCN2C3=NC(=NC=C3Cl)N)C=C1)(C4=NC=CS4)O
ncgc00263268-01,CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)CC(=O)C5C(C6CCC(C7C68C(O5)OC(CC7)(OO8)C)C)C)C
pd166285,CCN(CC)CCOC1=CC=C(C=C1)NC2=NC=C3C=C(C(=O)N(C3=N2)C)C4=C(C=CC=C4Cl)Cl
unii-fa554tw3up,CCN(CC)C(=O)C1=CC=C(C=C1)C2=CC3(CCNCC3)OC4=CC=CC(=C42)O
317318-70-0,CC1=C(C=CC(=C1)SCC2=C(N=C(S2)C3=CC=C(C=C3)C(F)(F)F)C)OCC(=O)O
scriptaid,C1=CC2=C3C(=C1)C(=O)N(C(=O)C3=CC=C2)CCCCCC(=O)NO
ataluren (ptc124),C1=CC=C(C(=C1)C2=NC(=NO2)C3=CC(=CC=C3)C(=O)O)F
amfebutamone hcl,CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C
193746-75-7,COC1=NC=CC(=N1)C2=C(N=CN2C3CCNCC3)C4=CC=C(C=C4)F
ncgc00095245-01,CCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C
wye-125132 (wye-132),CNC(=O)NC1=CC=C(C=C1)C2=NC3=C(C=NN3C4CCC5(CC4)OCCO5)C(=N2)N6CC7CCC(C6)O7
aceclidine hcl,CC(=O)OC1CN2CCC1CC2.Cl
ml216,C1=CC(=C(C=C1NC(=O)NC2=NN=C(S2)C3=CC=NC=C3)C(F)(F)F)F
nvp-cgm097,CC(C)OC1=C(C=C2CC(=O)N(C(C2=C1)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)N(C)CC5CCC(CC5)N6CCN(C(=O)C6)C)OC
mmp inhibitor v,CCOCOCC(CC(C)C(=O)NO)NC(=O)C1=CC=C(C=C1)OC2=CC=CC=C2
372196-67-3,CC1=C(C=C(C=C1)[N+](=O)[O-])S(=O)(=O)N(C)N=CC2=CN=C3N2C=C(C=C3)Br
1301214-47-0,CC1=NC2=C(N1)C=C(C=C2)C(=O)N3CCC4(CC3)CC5=C(C(=O)C4)N(N=C5)C(C)C
naproxen,CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O
pranoprofen,CC(C1=CC2=C(C=C1)OC3=C(C2)C=CC=N3)C(=O)O
chembl3348926,CC12CCC3C(C1CCC2(C)O)CCC4C3(COC(=O)C4)C
methenamine,C1N2CN3CN1CN(C2)C3
(-)-huperzine a (hupa),CC=C1C2CC3=C(C1(CC(=C2)C)N)C=CC(=O)N3
chembl1643208,CN1C=C(C=N1)C2=C3N=C(C(=C(N3N=C2)N)Br)C4CCCNC4
sulfisoxazole,CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N
nmda (n-methyl-d-aspartic acid),CNC(CC(=O)O)C(=O)O
acebutolol hcl,CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C.Cl
ractopamine hcl,CC(CCC1=CC=C(C=C1)O)NCC(C2=CC=C(C=C2)O)O.Cl
epz015866,C1CC(C1)NC2=NC=CC(=C2)C(=O)NCC(CN3CCC4=CC=CC=C4C3)O
ly364947,C1=CC=C2C(=C1)C(=CC=N2)C3=C(NN=C3)C4=CC=CC=N4
1062368-24-4,C1CN(CCN1)C2=CC=C(C=C2)C3=CN4C(=C(C=N4)C5=CC=NC6=CC=CC=C56)N=C3
gsk2578215a,C1=CC=C(C=C1)COC2=C(C=C(C=C2)C3=CC(=NC=C3)F)C(=O)NC4=CN=CC=C4
431979-47-4,CCOC1=C(C(=CC(=C1)C=C2C(=NN(C2=O)C3=CC=CC=C3)C)Cl)OCC(=O)OC
ifenprodil tartrate,CC(C(C1=CC=C(C=C1)O)O)N2CCC(CC2)CC3=CC=CC=C3.CC(C(C1=CC=C(C=C1)O)O)N2CCC(CC2)CC3=CC=CC=C3.C(C(C(=O)O)O)(C(=O)O)O
gw9508,C1=CC=C(C=C1)OC2=CC=CC(=C2)CNC3=CC=C(C=C3)CCC(=O)O
chembl2140972,CC(C)(C)C1=C(N=CN1)C=C2C(=O)NC(=CC3=CC=CC=C3)C(=O)N2
dabigatran etexilate,CCCCCCOC(=O)NC(=N)C1=CC=C(C=C1)NCC2=NC3=C(N2C)C=CC(=C3)C(=O)N(CCC(=O)OCC)C4=CC=CC=N4
conivaptan hcl,CC1=NC2=C(N1)CCN(C3=CC=CC=C32)C(=O)C4=CC=C(C=C4)NC(=O)C5=CC=CC=C5C6=CC=CC=C6.Cl
chembl1950303,C1CC(CCC1NC2=NC=C3C(=N2)N(C(=N3)NC4=C(C=C(C=C4F)F)F)C5CCOC5)O
ncgc00346475-01,CCC(C(=O)N1CC(CC1CC2=C(NC3=C2C=CC(=C3)F)C4=C(C5=C(N4)C=C(C=C5)F)CC6CC(CN6C(=O)C(CC)NC(=O)C(C)NC)O)O)NC(=O)C(C)NC
ranitidine,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C
mkc3946,CN1CCN(CC1)C(=O)C2=CC=C(S2)C3=CC4=C(C=C3)C(=C(C=C4)O)C=O
dapt (gsi-ix),CC(C(=O)NC(C1=CC=CC=C1)C(=O)OC(C)(C)C)NC(=O)CC2=CC(=CC(=C2)F)F
449811-92-1,CN1C2=NC(=NC=C2C=C(C1=O)OC3=C(C=C(C=C3)F)F)NC4CCOCC4
ly2940680,CN1C(=CC=N1)C2=NN=C(C3=CC=CC=C32)N4CCC(CC4)N(C)C(=O)C5=C(C=C(C=C5)F)C(F)(F)F
incb28060,CNC(=O)C1=C(C=C(C=C1)C2=NN3C(=CN=C3N=C2)CC4=CC5=C(C=C4)N=CC=C5)F
blz945,CNC(=O)C1=NC=CC(=C1)OC2=CC3=C(C=C2)N=C(S3)NC4CCCCC4O
schembl20734874,CC1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=CC=C4)C(=O)NC)N5CCOCC5C
brinderdin,COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC
siponimod,CCC1=C(C=CC(=C1)C(=NOCC2=CC(=C(C=C2)C3CCCCC3)C(F)(F)F)C)CN4CC(C4)C(=O)O
r406,CC1(C(=O)NC2=C(O1)C=CC(=N2)NC3=NC(=NC=C3F)NC4=CC(=C(C(=C4)OC)OC)OC)C.C1=CC=C(C=C1)S(=O)(=O)O
magnolol,C=CCC1=CC(=C(C=C1)O)C2=C(C=CC(=C2)CC=C)O
176977-56-3,COC1=CC=C(C=C1)C2=C(C3=C(O2)C=C(C=C3)OC)C(=O)C4=CC=C(C=C4)C#N
esmolol hcl,CC(C)NCC(COC1=CC=C(C=C1)CCC(=O)OC)O.Cl
c646,CC1=CC(=C(C=C1C)[N+](=O)[O-])C2=CC=C(O2)C=C3C(=NN(C3=O)C4=CC=C(C=C4)C(=O)O)C
granisetron hcl,CN1C2CCCC1CC(C2)NC(=O)C3=NN(C4=CC=CC=C43)C.Cl
diclofenac diethylamine,CCNCC.C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl
pizotifen malate,CN1CCC(=C2C3=C(CCC4=CC=CC=C42)SC=C3)CC1.C(C(C(=O)O)O)C(=O)O
az82,CCCC1=C(SC(=C1)C(=O)NC(CC2=CN=C(C=C2)C3=CC(=CC=C3)OC(F)(F)F)C(=O)NC4CCNC4)C
mek inhibitor,CNC(=O)C1=CC2=C(C=C1)C(=C(N2)O)C(=NC3=CC=CC(=C3)CN(C)C)C4=CC=CC=C4
entecavir impurity a,C=C1C(CC(C1CO)O)N2C=NC3=C2N=C(NC3=O)N
chembl502156,CC1=C(C(=CC=C1)C)NC2=NN(C3=NC(=NC=C23)NC4=CC(=C(C=C4)OCCN5CCCC5)F)CCC(C)(C)OC
dorzolamide,CCNC1CC(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)C
luminespib,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCOCC3)C4=CC(=C(C=C4O)O)C(C)C
ticlopidine hcl,C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl.Cl
arq 621,C#CCC(C1=NC2=C(C=CC(=C2)Cl)C(=O)N1NC3=CC=CC=C3)N(CCCN)C(=O)C4=C(C(=CC=C4)Cl)F
gsk2636771,CC1=C(C=CC=C1C(F)(F)F)CN2C(=NC3=C(C=C(C=C32)N4CCOCC4)C(=O)O)C
pd168393,C=CC(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC(=CC=C3)Br
unc1999,CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CN=C(C=C4)N5CCN(CC5)C(C)C)C(C)C
d-pantothenic acid,CC(C)(CO)C(C(=O)NCCC(=O)O)O
doxycycline hcl,CC1C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.Cl
ml130 (nodinitib-1),CC1=CC=C(C=C1)S(=O)(=O)N2C3=CC=CC=C3N=C2N
pk 11195,CCC(C)N(C)C(=O)C1=CC2=CC=CC=C2C(=N1)C3=CC=CC=C3Cl
nilvadipine,CC1=C(C(C(=C(N1)C#N)C(=O)OC)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC(C)C
methylthiouracil,CC1=CC(=O)NC(=S)N1
chembl1364159,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O
nystatin (fungicidin),CC1C=CC=CCCC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(C(CCC(CC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O
lx7101,CC1=CNC2=C1C(=NC=N2)N3CCC(CC3)(CN)C(=O)NC4=CC(=CC=C4)OC(=O)N(C)C
raf265 (chir-265),CN1C2=C(C=C(C=C2)OC3=CC(=NC=C3)C4=NC=C(N4)C(F)(F)F)N=C1NC5=CC=C(C=C5)C(F)(F)F
ehop-016,CCN1C2=C(C=C(C=C2)NC3=NC(=NC=C3)NCCCN4CCOCC4)C5=CC=CC=C51
moroxydine hcl,C1COCCN1C(=N)N=C(N)N.Cl
"5-[2-(4-hydroxyphenyl)vinyl]benzene-1,3-diol",C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O
882531-87-5,CC1=C2C(=NN1)NC3=CC(=C(C=C3C(=N2)C4=CC=CC=C4Cl)F)OC
fluvoxamine maleate,COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F.C(=CC(=O)O)C(=O)O
sns-314 mesylate,CS(=O)(=O)O.C1=CC(=CC(=C1)Cl)NC(=O)NC2=NC=C(S2)CCNC3=NC=NC4=C3SC=C4
liothyronine sodium,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(C(=O)[O-])N)I)I)O.[Na+]
ethacridine lactate monohydrate,CCOC1=CC2=C(C3=C(C=C(C=C3)N)N=C2C=C1)N.CC(C(=O)O)O.O
chembl3348860,CC12CCC3C(C1CCC2=O)CC(=C)C4=CC(=O)C=CC34C
626222-24-0,CC1=CSC(=N1)NC(=O)C2=C(C3=C(C4=C(CCC4)N=C3S2)C(F)(F)F)N
ncgc00016797-04,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
su11274,CC1=C(NC(=C1C(=O)N2CCN(CC2)C)C)C=C3C4=C(C=CC(=C4)S(=O)(=O)N(C)C5=CC(=CC=C5)Cl)NC3=O
chembl2325079,C1CC(CC(C1)NC(=O)C2CCN(CC2)C3=NC4=C(O3)C=C(C(=C4)Cl)C5=CC=C(C=C5)Cl)CO
chembl3348931,COC1=C(C=C(C=C1)C=CC2=CC(=C(C(=C2)OC)OC)OC)NC(=O)C(CO)N
tenofovir,CC(CN1C=NC2=C(N=CN=C21)N)OCP(=O)(O)O
ncgc00263226-01,CC1C2C(=O)NC(=NN2C(=N1)C(CCC3=CC=CC=C3)C(C)O)CC4=CC(=C(C=C4)OC)OC
atazanavir,CC(C)(C)C(C(=O)NC(CC1=CC=CC=C1)C(CN(CC2=CC=C(C=C2)C3=CC=CC=N3)NC(=O)C(C(C)(C)C)NC(=O)OC)O)NC(=O)OC
chembl3348988,CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)OC)C
mls003678589,C1CC(CCC1N2C=NC3=C(C2=N)C(=C(N3CC4=CC=CC=C4)C5=CC=CC=C5)C6=CC=CC=C6)O
schisandrin b (sch b),CC1CC2=CC3=C(C(=C2C4=C(C(=C(C=C4CC1C)OC)OC)OC)OC)OCO3
valaciclovir hcl,CC(C)C(C(=O)OCCOCN1C=NC2=C1N=C(NC2=O)N)N.Cl
ly411575,CC(C(=O)NC1C2=CC=CC=C2C3=CC=CC=C3N(C1=O)C)NC(=O)C(C4=CC(=CC(=C4)F)F)O
doripenem hydrate,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)CNS(=O)(=O)N)C(=O)O)C(C)O.O
tae684 (nvp-tae684),CC(C)S(=O)(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCC(CC4)N5CCN(CC5)C)OC
vitamin d3,CC(C)CCCC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C
bephenium hydroxynaphthoate,C[N+](C)(CCOC1=CC=CC=C1)CC2=CC=CC=C2.C1=CC=C2C=C(C(=CC2=C1)C(=O)O)[O-]
rilpivirine,CC1=CC(=CC(=C1NC2=NC(=NC=C2)NC3=CC=C(C=C3)C#N)C)C=CC#N
ttnpb (arotinoid acid),CC(=CC1=CC=C(C=C1)C(=O)O)C2=CC3=C(C=C2)C(CCC3(C)C)(C)C
u09q76b8vk,C1CC1C(C2=NC3=C(C=CC(=C3C(=O)N2C4=CN=CC=C4)Cl)F)NC5=NC(=NC(=C5C#N)N)N
domiphen bromide,CCCCCCCCCCCC[N+](C)(C)CCOC1=CC=CC=C1.[Br-]
ncgc00345810-01,C1CN(C(=O)NC1O)C2C(C(C(O2)CO)O)O
piracetam,C1CC(=O)N(C1)CC(=O)N
srpin340,C1CCN(CC1)C2=C(C=C(C=C2)C(F)(F)F)NC(=O)C3=CC=NC=C3
tetracycline hcl,CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.Cl
buparlisib,C1COCCN1C2=NC(=NC(=C2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4
taselisib,CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)C(C)(C)C(=O)N)C(C)C
phenindione,C1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O
bix 01294,CN1CCCN(CC1)C2=NC3=CC(=C(C=C3C(=N2)NC4CCN(CC4)CC5=CC=CC=C5)OC)OC.Cl.Cl.Cl
danoprevir (itmn-191),CC(C)(C)OC(=O)NC1CCCCCC=CC2CC2(NC(=O)C3CC(CN3C1=O)OC(=O)N4CC5=C(C4)C(=CC=C5)F)C(=O)NS(=O)(=O)C6CC6
oleanolic acid (caryophyllin),CC1(CC2C(CCC3(C2=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C)C(C1)C(=O)O)C
palbociclib (pd-0332991) hcl,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)C.Cl
amg 232,CC(C)C(CS(=O)(=O)C(C)C)N1C(C(CC(C1=O)(C)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl
bromhexine hcl,CN(CC1=C(C(=CC(=C1)Br)Br)N)C2CCCCC2.Cl
voglibose,C1C(C(C(C(C1(CO)O)O)O)O)NC(CO)CO
vicriviroc,CC1CN(CCN1C(COC)C2=CC=C(C=C2)C(F)(F)F)C3(CCN(CC3)C(=O)C4=C(N=CN=C4C)C)C
valganciclovir,CC(C)C(C(=O)OCC(CO)OCN1C=NC2=C1N=C(NC2=O)N)N
ag-1478 (tyrphostin ag-1478),COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)Cl)OC
elvitegravir ,CC(C)C(CO)N1C=C(C(=O)C2=C1C=C(C(=C2)CC3=C(C(=CC=C3)Cl)F)OC)C(=O)O
vanillin,COC1=C(C=CC(=C1)C=O)O
unii-kxq762cqth,CC1=CC(=NN1)NC2=CC(=NC(=N2)C=CC3=CC=CC=C3)N4CCN(CC4)C.C(C(C(=O)O)O)(C(=O)O)O
ncgc00167518-03,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)OC(=O)C(C)(CO)CO)C)C)O)OC)C)C)C)OC
sar131675,CCN1C(=C(C(=O)C2=C1N=C(C=C2)C#CC(C)(COC)O)C(=O)NC)N
dapivirine (tmc120),CC1=CC(=C(C(=C1)C)NC2=NC(=NC=C2)NC3=CC=C(C=C3)C#N)C
gsk864,CC1=CC(=CC(=C1OC)C)NC(=O)C2=NN(C3=C2CN(CC3(C)C(=O)N)C(=O)C4=CC=CN4)CC5=CC=C(C=C5)F
494772-87-1,C1COCCN1CC2=CC=C(C=C2)C3=CC(=C(S3)C(=O)N)N
m344,CN(C)C1=CC=C(C=C1)C(=O)NCCCCCCC(=O)NO
tosedostat (chr2797),CC(C)CC(C(C(=O)NO)O)C(=O)NC(C1=CC=CC=C1)C(=O)OC2CCCC2
80306-38-3,CC1=CC=C(C=C1)C2=NC3=C(C=C(C=C3)Cl)OC2
cyclobenzaprine,CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31
pimasertib (as-703026),C1=CC(=C(C=C1I)F)NC2=C(C=CN=C2)C(=O)NCC(CO)O
pf-562271,CN(C1=C(C=CC=N1)CNC2=NC(=NC=C2C(F)(F)F)NC3=CC4=C(C=C3)NC(=O)C4)S(=O)(=O)C
303727-31-3,C1=CC=C(C=C1)C2=NC(=C(N2)C3=CC=NC=C3)C4=CC(=C(C=C4)Cl)O
ly3009120,CC1=CC(=C(C=C1C2=C(N=C3C(=C2)C=NC(=N3)NC)C)NC(=O)NCCC(C)(C)C)F
imipramine hcl,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31.Cl
chembl178737,C1CN2C=C(C3=CC=CC(=C32)CN1C(=O)N4CCOCC4)C5=C(C(=O)NC5=O)C6=CN=C7N6C=CC=C7
p22077,CC(=O)C1=CC(=C(S1)SC2=C(C=C(C=C2)F)F)[N+](=O)[O-]
sgc-cbp30,CC1=C(C(=NO1)C)C2=CC3=C(C=C2)N(C(=N3)CCC4=CC(=C(C=C4)OC)Cl)CC(C)N5CCOCC5
cct128930,C1CN(CCC1(CC2=CC=C(C=C2)Cl)N)C3=NC=NC4=C3C=CN4
fingolimod (fty720) hcl,CCCCCCCCC1=CC=C(C=C1)CCC(CO)(CO)N.Cl
"1-(2,4-dihydroxyphenyl)-3-(4-hydroxyphenyl)prop-2-en-1-one",C1=CC(=CC=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O
homoharringtonine,CC(C)(CCCC(CC(=O)OC)(C(=O)OC1C2C3=CC4=C(C=C3CCN5C2(CCC5)C=C1OC)OCO4)O)O
suvorexant (mk-4305),CC1CCN(CCN1C(=O)C2=C(C=CC(=C2)C)N3N=CC=N3)C4=NC5=C(O4)C=CC(=C5)Cl
pd 198306,CC1=C(C=CC(=C1)I)NC2=C(C(=C(C=C2C(=O)NOCC3CC3)F)F)F
glycyl-h 1152,CC1CN(CCCN1S(=O)(=O)C2=CC=CC3=C2C(=CN=C3)C)C(=O)CN
tg100-115,C1=CC(=CC(=C1)O)C2=NC3=C(N=C(N=C3N=C2C4=CC(=CC=C4)O)N)N
gw 6471,CCC(=O)NCC(CC1=CC=C(C=C1)OCCC2=C(OC(=N2)C3=CC=CC=C3)C)NC(=CC(=O)C4=CC=C(C=C4)C(F)(F)F)C
tetracaine hcl,CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C.Cl
unii-4hve799mej,C1CN(CC(=C1)C(=O)O)CCOC(C2=CC=C(C=C2)C(F)(F)F)C3=CC=C(C=C3)C(F)(F)F
salubrinal,C1=CC=C(C=C1)C=CC(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC2=CC=CC3=C2N=CC=C3
chembl3188521,CC(C)C1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)COC3=CC(=C(C=C3)C=CC4=CC(=CC=C4)C(=O)O)Cl
wz4002,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=CC(=C4)NC(=O)C=C)Cl)OC
chembl3393439,CN1C=C(C=N1)C2=CNC3=C2C(=NC=N3)N4CCOCC4
schembl6874948,COC1=CC(=CC(=C1)C2=CC3=C4C(=CN=C3C=C2)C=CC(=O)N4C5=CC(=C(C=C5)N6CCNCC6)C(F)(F)F)OC
kx2-391,C1COCCN1CCOC2=CC=C(C=C2)C3=CN=C(C=C3)CC(=O)NCC4=CC=CC=C4
ml161,CCCC(=O)NC1=CC(=CC=C1)NC(=O)C2=CC=CC=C2Br
zinc18182079,C1C2CC3(CC1CC(C2)(C3)C(=O)NCC4=CC=NC=C4)C5=CC=C(C=C5)Cl
unii-rf59kj79dg,CC1=C(C=CC(=C1)C2=NC3=C(S2)C=CC(=C3)F)NC(=O)C(CCCCN)N
rifapentina,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C6CCCC6)C
inosine,C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)CO)O)O
jasmonic acid methyl ester,CCC=CCC1C(CCC1=O)CC(=O)OC
gsk1324726a,CC1CC(C2=C(N1C(=O)C)C=CC(=C2)C3=CC=C(C=C3)C(=O)O)NC4=CC=C(C=C4)Cl
volasertib (bi 6727),CCC1C(=O)N(C2=CN=C(N=C2N1C(C)C)NC3=C(C=C(C=C3)C(=O)NC4CCC(CC4)N5CCN(CC5)CC6CC6)OC)C
1-[2-fluoro-5-(trifluoromethyl)phenyl]-3-[4-methyl-3-[[(3z)-2-oxo-3-(1h-pyrrol-2-ylmethylidene)-1h-indol-6-yl]amino]phenyl]urea,CC1=C(C=C(C=C1)NC(=O)NC2=C(C=CC(=C2)C(F)(F)F)F)NC3=CC4=C(C=C3)C(=CC5=CC=CN5)C(=O)N4
mln2238,B(C(CC(C)C)NC(=O)CNC(=O)C1=C(C=CC(=C1)Cl)Cl)(O)O
ql47,CN1C=C(C=N1)C2=CC3=C4C(=CN=C3C=C2)C=CC(=O)N4C5=CC6=C(CCN6C(=O)C=C)C=C5
azd3463,COC1=C(C=CC(=C1)N2CCC(CC2)N)NC3=NC=C(C(=N3)C4=CNC5=CC=CC=C54)Cl
